id,shpcountry,rcvcountry
-12959,NA,Oceanus
-17974,NA,Oceanus
-20027,NA,Oceanus
-20011,NA,Oceanus
-15935,NA,Oceanus
-9351,NA,Oceanus
-18429,NA,Oceanus
-7900,NA,Oceanus
-16994,NA,Oceanus
-1211,NA,Oceanus
-9149,NA,Oceanus
-18940,NA,Oceanus
-12851,NA,Oceanus
-11231,NA,Oceanus
-21200,NA,Oceanus
Skeleton Coastline Brackish AG Carriers,Zawalinda,Oceanus
Ola del Mar OJSC,Gavanovia,NA
Delhi ers S.p.A. Marine,Marebak,Marebak
-21536,NA,Oceanus
-4058,NA,Oceanus
-1242,NA,Oceanus
-15722,NA,Oceanus
-15694,NA,Oceanus
-19763,NA,Oceanus
-10216,NA,Oceanus
-351,NA,Oceanus
-21482,NA,Oceanus
-12872,NA,Oceanus
-21176,NA,Oceanus
-12468,NA,Oceanus
-10562,NA,Oceanus
-11849,NA,Oceanus
-3164,NA,Oceanus
-5527,NA,Oceanus
-2650,NA,Oceanus
-10886,NA,Oceanus
-11311,NA,Oceanus
-1247,NA,Oceanus
-5032,NA,Oceanus
-11399,NA,Oceanus
-1356,NA,Oceanus
Marine Adventures Corporation and Son's,NA,Oceanus
-15709,NA,Oceanus
-15715,NA,Oceanus
-2052,NA,Oceanus
-15698,NA,Oceanus
-20638,NA,Oceanus
-20627,NA,Oceanus
-5525,NA,Oceanus
Seafarer's Club Ltd Carriers,Marebak,NA
-16826,NA,Oceanus
SeaBass  Plc Marine sanctuary,NA,Oceanus
-16091,NA,Oceanus
Costa del Mar Pic,Marebak,Oceanus
-15230,NA,Oceanus
-9148,NA,Oceanus
-2611,NA,Oceanus
-2208,NA,Oceanus
-21336,NA,Oceanus
-7861,NA,Oceanus
-631,NA,Oceanus
-13748,NA,Oceanus
-6850,NA,Oceanus
-6847,NA,Oceanus
-2274,NA,Oceanus
Transport Ltd. Liability Co,Alverossia,Utoporiana
-17502,NA,Oceanus
Sikkim  Market Ges.m.b.H. and Son's,Faraluna,NA
-2203,NA,Oceanus
-1205,NA,Oceanus
-1299,NA,Oceanus
-20774,NA,Oceanus
-20646,NA,Oceanus
-20741,NA,Oceanus
-10749,NA,Oceanus
-10750,NA,Oceanus
-7233,NA,Oceanus
-10205,NA,Oceanus
-14716,NA,Oceanus
Yu wo  Inc Family,Marebak,NA
-20652,NA,Oceanus
-2608,NA,Oceanus
-5519,NA,Oceanus
-8321,NA,Oceanus
-21483,NA,Oceanus
-2872,NA,Oceanus
Portuguese Sea Bass Incorporated Investment,Marebak,Oceanus
-14778,NA,Oceanus
-11380,NA,Oceanus
-3755,NA,Oceanus
Seashell s  LLC Merchants,NA,Oceanus
-7072,NA,Oceanus
-4877,NA,Oceanus
-11108,NA,Oceanus
-17189,NA,Oceanus
-20062,NA,Oceanus
-8536,NA,Oceanus
-9437,NA,Oceanus
-6848,NA,Oceanus
-7841,NA,Oceanus
-19442,NA,Oceanus
-19456,NA,Oceanus
-16063,NA,Oceanus
-5048,NA,Oceanus
-2291,NA,Oceanus
-19789,NA,Oceanus
-7875,NA,Oceanus
-15355,NA,Oceanus
-16933,NA,Oceanus
-2609,NA,Oceanus
-4111,NA,Oceanus
-20681,NA,Oceanus
-2598,NA,Oceanus
-14715,NA,Oceanus
-3933,NA,Oceanus
-1315,NA,Oceanus
-14714,NA,Oceanus
-10086,NA,Oceanus
-5926,NA,Oceanus
-5909,NA,Oceanus
-18220,NA,Oceanus
-5944,NA,Oceanus
-6356,NA,Oceanus
-5066,NA,Oceanus
-7855,NA,Oceanus
Isla del Tesoro Ges.m.b.H. Marine sanctuary,NA,Oceanus
-5281,NA,Oceanus
Ola del Mar GmbH Marine ecology,Alverossia,Oceanus
-10888,NA,Oceanus
-4441,NA,Oceanus
-12597,NA,Oceanus
-9846,NA,Oceanus
-1364,NA,Oceanus
Jiangxi S.A. de C.V. Consultants,Kondarama,Oceanus
Madhya Pradesh   Ges.m.b.H. Line,Rio Isla,Oceanus
-15374,NA,Oceanus
-14416,NA,Oceanus
-13622,NA,Oceanus
-2610,NA,Oceanus
-15542,NA,Oceanus
-2670,NA,Oceanus
-6378,NA,Oceanus
AquaFare Dashi AG Express,Marebak,Oceanus
-7835,NA,Oceanus
-20813,NA,Oceanus
Surf and Sea Seal Ltd Forwading,Mawazam,Oceanus
-11850,NA,Oceanus
Black Sea Carp Ltd. Corporation Solutions,Marebak,Marebak
-7235,NA,Oceanus
Sea Seekers GmbH & Co. KG Shipping,Zawalinda,Oceanus
-8870,NA,Oceanus
-1235,NA,Oceanus
-5523,NA,Oceanus
-16006,NA,Oceanus
-17140,NA,Oceanus
-2049,NA,Oceanus
-13310,NA,Oceanus
The Salty Pearl AG,Marebak,NA
-16005,NA,Oceanus
-18263,NA,Oceanus
-9813,NA,Oceanus
-6355,NA,Oceanus
-1307,NA,Oceanus
-162,NA,Oceanus
-2621,NA,Oceanus
-1286,NA,Oceanus
Adriatic Squid Ltd. Liability Co,Marebak,NA
-16201,NA,Oceanus
Sea Spray Ges.m.b.H. Marine,Marebak,NA
-1376,NA,Oceanus
Uttar Pradesh s Co Yacht,Ariuzima,Oceanus
-6379,NA,Oceanus
Himachal Pradesh   N.V. Sashimi,Utoporiana,NA
-2054,NA,Oceanus
-20471,NA,Oceanus
-17127,NA,Oceanus
-1302,NA,Oceanus
Balkan Anchovy Sp Carriers,Merigrad,NA
-13517,NA,Oceanus
-18766,NA,Oceanus
-1347,NA,Oceanus
Mar de la Aventura Submarine,Marebak,NA
-17420,NA,Oceanus
-21035,NA,Oceanus
Mar de la Luz Oyj Merchants,Merigrad,Merigrad
-2138,NA,Oceanus
-21187,NA,Oceanus
-2744,NA,Oceanus
-14568,NA,Oceanus
-40,Mawazam,NA
-2615,NA,Oceanus
-11056,NA,Oceanus
Marine Masterminds Inc Services,Marebak,Oceanus
-1367,NA,Oceanus
-12215,NA,Oceanus
-2196,NA,Oceanus
-16913,NA,Oceanus
-12002,NA,Oceanus
-221,NA,Oceanus
-7234,NA,Oceanus
-8835,NA,Oceanus
-10752,NA,Oceanus
-18843,NA,Oceanus
AquaDelicious Coral Co Holdings,Oceanus,Oceanus
-2599,NA,Oceanus
-4437,NA,Oceanus
Wave Watchers AB Aquatic,Mawalara,NA
-7073,NA,Oceanus
Albertine Rift  NV Family,Marebak,Marebak
-19854,NA,Oceanus
-16260,NA,Oceanus
Mar del Norte Cruise ship,Utoporiana,Sol y Oceana
-15638,NA,Oceanus
-1410,NA,Oceanus
-7477,NA,Oceanus
-1296,NA,Oceanus
Uttarakhand s A/S Transportation,Marebak,NA
-16036,NA,Oceanus
Ocean Oasis GmbH & Co. KG,Puerto Sol,Puerto Sol
-15727,NA,Oceanus
-5520,NA,Oceanus
Mar de Cristal NV Overseas,Marebak,NA
-9047,NA,Oceanus
-1409,NA,Oceanus
-15539,NA,Oceanus
-15319,NA,Oceanus
-492,NA,Oceanus
-9778,NA,Oceanus
-20626,NA,Oceanus
-4531,NA,Oceanus
-21025,NA,Oceanus
-19824,NA,Oceanus
-19529,NA,Oceanus
-10087,NA,Oceanus
-12286,NA,Oceanus
-15716,NA,Oceanus
-3384,NA,Oceanus
-6350,NA,Oceanus
-12530,NA,Oceanus
Supreme AB Marine life,Puerto Sol,Oceanus
-15721,NA,Oceanus
-15723,NA,Oceanus
-18998,NA,Oceanus
-4726,NA,Oceanus
-11594,NA,Oceanus
-1377,NA,Oceanus
Norwegian Fjord  Sea spray,Mawalara,NA
-3468,NA,Oceanus
-8329,NA,Oceanus
-13277,NA,Oceanus
-16934,NA,Oceanus
-9150,NA,Oceanus
-505,NA,Oceanus
-6855,NA,Oceanus
-14567,NA,Oceanus
-6846,NA,Oceanus
-1321,NA,Oceanus
-14717,NA,Oceanus
-19322,NA,Oceanus
-5042,NA,Oceanus
-9355,NA,Oceanus
-16410,NA,Oceanus
-8875,NA,Oceanus
-5892,NA,Oceanus
-10316,NA,Oceanus
-13303,NA,Oceanus
-5051,NA,Oceanus
-9155,NA,Oceanus
Sailors and Surfers Ges.m.b.H. International,Marebak,NA
-15286,NA,Oceanus
Pez Dorado Ltd Solutions,Marebak,Oceanus
Adriatic Mackerel Ges.m.b.H. Worldwide,Playa Solis,Oceanus
-12218,NA,Oceanus
-12611,NA,Oceanus
-12441,NA,Oceanus
-21838,NA,Oceanus
-9969,NA,Oceanus
-7080,NA,Oceanus
-2619,NA,Oceanus
-9357,NA,Oceanus
-14001,NA,Oceanus
-19354,NA,Oceanus
-5522,NA,Oceanus
-6388,NA,Oceanus
-10098,NA,Oceanus
Mar y Viento OJSC,Utoporiana,Oceanus
-2616,NA,Oceanus
-15090,NA,Oceanus
-7460,NA,Oceanus
-5259,NA,Oceanus
-12511,NA,Oceanus
-11308,NA,Oceanus
-2269,NA,Oceanus
-21971,NA,Oceanus
-10823,NA,Oceanus
-19093,NA,Oceanus
-19656,NA,Oceanus
-15706,NA,Oceanus
-15699,NA,Oceanus
-9151,NA,Oceanus
-13443,NA,Oceanus
-20210,NA,Oceanus
-10563,NA,Oceanus
Oceanic Explorers Sp Transport,Marebak,NA
Punjab Sea  Corporation Tilapia,Marebak,NA
-6920,NA,Oceanus
-16138,NA,Oceanus
-15726,NA,Oceanus
Lake Kariba   Nautilus GmbH Delivery,Kondanovia,Oceanus
-10567,NA,Oceanus
-9043,NA,Oceanus
-5288,NA,Oceanus
-20127,NA,Oceanus
-3380,NA,Oceanus
-17419,NA,Oceanus
-13302,NA,Oceanus
-11667,NA,Oceanus
Odisha Sea  LLC Transit,Brindisola,NA
-5285,NA,Oceanus
Neva  Estuary S.A. de C.V. Marine sanctuary,Oceanus,NA
-1278,NA,Oceanus
-4064,NA,Oceanus
-962,NA,Oceanus
-16569,NA,Oceanus
-13627,NA,Oceanus
-2057,NA,Oceanus
Odisha Sea  AS Shipping,Isliandor,Oceanus
-8086,NA,Oceanus
-15899,NA,Oceanus
-3383,NA,Oceanus
-21262,NA,Oceanus
-20360,NA,Oceanus
-2614,NA,Oceanus
-19978,NA,Oceanus
-9353,NA,Oceanus
-19500,NA,Oceanus
-13300,NA,Oceanus
-9632,NA,Oceanus
-502,NA,Oceanus
-11798,NA,Oceanus
-12758,NA,Oceanus
-5511,NA,Oceanus
-2647,NA,Oceanus
Coastal Cruisers Trawler Sp Transport,Marebak,Oceanus
Mar de la Aventura BV Logistics,Utoporiana,NA
-18264,NA,Oceanus
-16884,NA,Oceanus
-2864,NA,Oceanus
Orange River   AB and Son's,NA,Oceanus
-15534,NA,Oceanus
-11800,NA,Oceanus
-3516,NA,Oceanus
-8245,NA,Oceanus
-2636,NA,Oceanus
-5910,NA,Oceanus
Estrella del Sol SRL,Marebak,Oceanus
-11827,NA,Oceanus
-5052,NA,Oceanus
-581,NA,Oceanus
-16028,NA,Oceanus
-14432,NA,Oceanus
-3165,NA,Oceanus
xún yú AS Transit,Marebak,NA
-4948,NA,Oceanus
-15701,NA,Oceanus
-15931,NA,Oceanus
-3179,NA,Oceanus
-20970,NA,Oceanus
-14480,NA,Oceanus
-17045,NA,Oceanus
-15714,NA,Oceanus
-20629,NA,Oceanus
-9748,NA,Oceanus
-15728,NA,Oceanus
-10564,NA,Oceanus
-15837,NA,Oceanus
-44,Utoporiana,NA
Playa de Arena OJSC Marine,Marebak,Oceanus
-9362,NA,Oceanus
-8324,NA,Oceanus
-2626,NA,Oceanus
-10083,NA,Oceanus
-8925,NA,Oceanus
-1313,NA,Oceanus
-11312,NA,Oceanus
-2304,NA,Oceanus
-21107,NA,Polarisdom
-6376,NA,Oceanus
Noord S.A. de C.V.,Marebak,NA
-5901,NA,Oceanus
Dry Creek Lock Kga Family,Marebak,NA
-19611,NA,Oceanus
Brisa del Este S.p.A. Holdings,Nalakond,NA
-10913,NA,Oceanus
-1379,NA,Oceanus
-15082,NA,Oceanus
-21608,NA,Oceanus
-18820,NA,Oceanus
-19501,NA,Oceanus
-19801,NA,Oceanus
-5530,NA,Oceanus
-15874,NA,Oceanus
-20081,NA,Oceanus
-7827,NA,Oceanus
-2268,NA,Oceanus
suō yú - GmbH Logistics,Sol y Oceana,Oceanus
-3293,NA,Oceanus
-20661,NA,Oceanus
-9141,NA,Oceanus
-19355,NA,Oceanus
-20628,NA,Oceanus
-20859,NA,Oceanus
-19823,NA,Oceanus
-20639,NA,Oceanus
-20642,NA,Oceanus
-1352,NA,Oceanus
-20635,NA,Oceanus
-12877,NA,Oceanus
-17520,NA,Oceanus
-21288,NA,Oceanus
-11765,NA,Oceanus
-5049,NA,Oceanus
-21670,NA,Oceanus
-3381,NA,Oceanus
-15966,NA,Oceanus
-18955,NA,Oceanus
-13090,NA,Oceanus
Perla del Mar Express,Marebak,NA
-1298,NA,Oceanus
-959,NA,Oceanus
-18324,NA,Oceanus
-15965,NA,Oceanus
-10317,NA,Oceanus
Spanish Anchovy Ltd. Liability Co Shipping,Zawalinda,NA
-16285,NA,Oceanus
-5252,NA,Oceanus
-8496,NA,Oceanus
Uttarakhand  Market LLC Overseas,Isliandor,Oceanus
-20682,NA,Oceanus
Arabian Sea  Plc Forwading,Anderia del Mar,NA
-11799,NA,Oceanus
-2640,NA,Oceanus
Okavango Delta  Ltd Line,Marebak,NA
-18154,NA,Oceanus
-10824,NA,Oceanus
-13471,NA,Oceanus
-14719,NA,Oceanus
-6857,NA,Oceanus
Bahía de Coral Wave Co Shipping,Marebak,NA
Icelandic Shrimp GmbH & Co. KG Freight ,Kondanovia,NA
Sea Breezes S.A. de C.V.,NA,Oceanus
-2622,NA,Oceanus
Deep Sea Divers Salt spray,Oceanterra,Oceanus
-7074,NA,Oceanus
-15537,NA,Oceanus
-19022,NA,Oceanus
-18542,NA,Oceanus
Balkan Cat Beachcomber CJSC Cargo,Kondanovia,Rio Isla
-2875,NA,Oceanus
Ocean Explorers Navigation LLC Logistics,Marebak,Oceanus
Costa de la Felicidad AB,Alverossia,NA
-20978,NA,Oceanus
-4951,NA,Oceanus
-8144,NA,Oceanus
-15710,NA,Oceanus
-412,NA,Oceanus
-18172,NA,Oceanus
-13247,NA,Oceanus
-17996,NA,Oceanus
Danish Shrimp S.A. de C.V.,Utoporiana,NA
-8970,NA,Oceanus
-14865,NA,Oceanus
-4943,NA,Oceanus
Turkish Salmon Plc Transportation,Marebak,Marebak
-5284,NA,Oceanus
-15707,NA,Oceanus
-9439,NA,Oceanus
-15711,NA,Oceanus
Neptune's Bounty NV Freight ,Marebak,NA
Coral del Cielo AS,Puerto del Mar,Oceanus
-11672,NA,Oceanus
-10884,NA,Oceanus
-21375,NA,Oceanus
-20634,NA,Oceanus
WaveWorx Barge AB Investment,Alverossia,Coralmarica
-8953,NA,Oceanus
-19516,NA,Oceanus
-21423,NA,Riodelsol
Mar del Golfo Marine biology,Marebak,NA
Black Sea Anchovy Ges.m.b.H. Canal,Marebak,Oceanus
-1355,NA,Oceanus
-15429,NA,Oceanus
-11612,NA,Oceanus
-17521,NA,Oceanus
-12369,NA,Oceanus
-20632,NA,Oceanus
-11801,NA,Oceanus
-16911,NA,Oceanus
-2625,NA,Oceanus
-2648,NA,Oceanus
-4781,NA,Oceanus
-1309,NA,Oceanus
-18555,NA,Oceanus
-18816,NA,Oceanus
-20415,NA,Oceanus
-20405,NA,Oceanus
-11764,NA,Oceanus
-8323,NA,Oceanus
-1007,NA,Oceanus
-17178,NA,Oceanus
-17421,NA,Oceanus
-19433,NA,Oceanus
-9356,NA,Oceanus
-5329,NA,Oceanus
-8868,NA,Oceanus
Coral Kingdom Kga Worldwide,Isliandor,Marifada
-9928,NA,Oceanus
Isla del Tesoro ОАО,Nalakond,NA
Water Wonders S.A. de C.V.,Coralada,Coralada
-15529,NA,Oceanus
-15530,NA,Oceanus
-16147,NA,Oceanus
-18748,NA,Oceanus
-15544,NA,Oceanus
-21192,NA,Oceanus
-4247,NA,Oceanus
-19327,NA,Oceanus
-4207,NA,Oceanus
-13728,NA,Oceanus
Nile Crocodile  GmbH & Co. KG Express,Mawalara,Coralmarica
-18144,NA,Oceanus
-13243,NA,Oceanus
-14641,NA,Oceanus
-2272,NA,Oceanus
-6375,NA,Oceanus
-12975,NA,Oceanus
-16412,NA,Oceanus
-1382,NA,Oceanus
-5278,NA,Oceanus
-16094,NA,Oceanus
-8338,NA,Oceanus
-4432,NA,Oceanus
-9146,NA,Oceanus
-10185,NA,Oceanus
Lake Kariba   SE Worldwide,Merigrad,Coralmarica
-14417,NA,Oceanus
-1411,NA,Oceanus
-12512,NA,Oceanus
-1345,NA,Oceanus
-15712,NA,Oceanus
-9601,NA,Oceanus
-14988,NA,Oceanus
Bahía de Coral AB Transportation,Marebak,NA
-2869,NA,Oceanus
Mar de la Luz Dockyard Corp Investment,Mawazam,NA
-12014,NA,Oceanus
-21160,NA,Polarisdom
-10091,NA,Oceanus
-20071,NA,Oceanus
-20989,NA,Oceanus
Shou gan  N.V. Marine conservation,Marebak,NA
Jammu & Kashmir Sea  Worldwide,NA,Oceanus
OOO S.A. de C.V.,Rio Isla,Rio Isla
-15866,NA,Oceanus
-18528,NA,Oceanus
-5060,NA,Oceanus
-19316,NA,Oceanus
-11665,NA,Oceanus
-20603,NA,Oceanus
-2624,NA,Oceanus
-2649,NA,Oceanus
Coral Cove S.A. de C.V.,Marebak,Sirenareef
Dutch Bill  Sp Merchants,Marebak,NA
-5045,NA,Oceanus
-2277,NA,Oceanus
-2202,NA,Oceanus
-1322,NA,Oceanus
Congo Rapids   Pic Wakame,Marebak,NA
-2627,NA,Oceanus
-2630,NA,Oceanus
-2596,NA,Oceanus
-15231,NA,Oceanus
-17423,NA,Oceanus
-8955,NA,Oceanus
-12390,NA,Oceanus
-9546,NA,Oceanus
-20416,NA,Oceanus
Gulf of Tadjoura  Oyj Seaport,Marebak,NA
La gan  & Limited Liability Company Express,Playa Solis,Oceanus
-1342,NA,Oceanus
-10748,NA,Oceanus
-19802,NA,Oceanus
Uttarakhand   Plc & Son's,Marebak,Oceanus
-15176,NA,Oceanus
Cape Verde Islands  Shipping,Quirinelle,Coralmarica
-14237,NA,Oceanus
-10088,NA,Oceanus
-7885,NA,Oceanus
Maghreb   S.A. de C.V.,Mawalara,NA
Barents Sea Cod BV Solutions,Puerto Sol,Oceanus
-15357,NA,Oceanus
Dnipro  GmbH & Co. KG,Marebak,NA
Mar de la Aventura Tuna N.V. Transport,Calabrix,NA
-5898,NA,Oceanus
-12598,NA,Oceanus
-20637,NA,Oceanus
-19672,NA,Oceanus
-2292,NA,Oceanus
-12961,NA,Oceanus
-3823,NA,Oceanus
-11576,NA,Oceanus
-3163,NA,Oceanus
-19518,NA,Oceanus
-4070,NA,Oceanus
-1389,NA,Oceanus
-20193,NA,Oceanus
-20211,NA,Oceanus
-12610,NA,Oceanus
-18067,NA,Oceanus
-2866,NA,Oceanus
-13301,NA,Oceanus
-16004,NA,Oceanus
-20631,NA,Oceanus
-20630,NA,Oceanus
-9477,NA,Oceanus
-6377,NA,Oceanus
-21309,NA,Oceanus
Mar de Cielo OJSC,Marebak,NA
-6629,NA,Oceanus
-13929,NA,Oceanus
Seafaring Souls Sailboat Inc & Son's,NA,Oceanus
-17677,NA,Oceanus
-13515,NA,Oceanus
-1316,NA,Oceanus
-4455,NA,Oceanus
-13124,NA,Oceanus
-7853,NA,Oceanus
-6389,NA,Oceanus
-2620,NA,Oceanus
-11310,NA,Oceanus
-15713,NA,Oceanus
-15014,NA,Oceanus
-2638,NA,Oceanus
-2633,NA,Oceanus
-2639,NA,Oceanus
-21352,NA,Oceanus
-17244,NA,Oceanus
-20386,NA,Oceanus
-20763,NA,Oceanus
Neptune's Realm Ges.m.b.H. Shipping,Riodelsol,Orvietonix
-2063,NA,Oceanus
-12395,NA,Oceanus
-1044,NA,Oceanus
-21693,NA,Oceanus
Mar de la Costa Ltd. Liability Co Marine conservation,Coralmarica,Polarinda
-2870,NA,Oceanus
-4249,NA,Oceanus
Coral del Mar Limited Liability Company Enterprises,Mawalara,NA
Neptune's Harvest A/S Import,Marebak,NA
-2046,NA,Oceanus
-5518,NA,Oceanus
-15729,NA,Oceanus
-15035,NA,Oceanus
-1346,NA,Oceanus
-8528,NA,Oceanus
-9522,NA,Oceanus
Tide Turners Corp Transport,Marebak,NA
-4602,NA,Oceanus
-11420,NA,Oceanus
-19403,NA,Oceanus
-15044,NA,Oceanus
-8994,NA,Oceanus
-20068,NA,Oceanus
-7183,NA,Oceanus
-5434,NA,Oceanus
-16589,NA,Oceanus
SaltwaterSelections A/S Marine conservation,Marebak,NA
-1378,NA,Oceanus
-20841,NA,Oceanus
-18905,NA,Oceanus
-21966,NA,Oceanus
-5300,NA,Oceanus
-4071,NA,Oceanus
-11193,NA,Oceanus
-13173,NA,Oceanus
-1373,NA,Oceanus
-20915,NA,Oceanus
Isla del Mar AB Express,Korvelonia,Oceanus
-9933,NA,Oceanus
-13731,NA,Oceanus
-5270,NA,Oceanus
-21995,NA,Oceanus
-5947,NA,Oceanus
-2876,NA,Oceanus
-8317,NA,Oceanus
-1008,NA,Oceanus
-16414,NA,Oceanus
-20569,NA,Oceanus
-3766,NA,Oceanus
-13836,NA,Oceanus
-19021,NA,Oceanus
-8421,NA,Oceanus
-14755,NA,Oceanus
-17441,NA,Oceanus
-12396,NA,Oceanus
-5271,NA,Oceanus
-19538,NA,Oceanus
-19711,NA,Oceanus
-14942,NA,Oceanus
-4248,NA,Oceanus
-6373,NA,Oceanus
-4672,NA,Oceanus
-6989,NA,Oceanus
Mar de la Luna AG Line,Marebak,Oceanus
-15979,NA,Oceanus
ReefRider Foods Sextant S.p.A. Cargo,Marebak,NA
-10100,NA,Oceanus
-1333,NA,Oceanus
Aqua Azul AG &,Marebak,Oceanus
-13470,NA,Oceanus
-17810,NA,Oceanus
Coral Rojo Ltd. Liability Co Worldwide,Puerto Sol,Oceanus
-12217,NA,Oceanus
-16320,NA,Oceanus
-21597,NA,Oceanus
-16485,NA,Oceanus
-7236,NA,Oceanus
-5908,NA,Oceanus
-4067,NA,Oceanus
-16936,NA,Oceanus
Ob River Plc Holdings,Marebak,Oceanus
Wave Watchers Sagl Merchants,Marebak,NA
-4066,NA,Oceanus
-7152,NA,Oceanus
-19325,NA,Oceanus
-5904,NA,Oceanus
-2632,NA,Oceanus
-4243,NA,Oceanus
-4094,NA,Oceanus
-19034,NA,Oceanus
-5044,NA,Oceanus
-8106,NA,Oceanus
-3385,NA,Oceanus
-13170,NA,Oceanus
-5046,NA,Oceanus
The Salty Pearl Pic,Puerto Sol,Puerto Sol
Neva  Barracuda AS Cargo,Zawalinda,Oceanus
Saltwater Sanctuary GmbH Line,Marebak,NA
-5442,NA,Oceanus
-6385,NA,Oceanus
-7475,NA,Oceanus
-11309,NA,Oceanus
-3166,NA,Oceanus
-2848,NA,Oceanus
Costa de Oro CJSC International,Nalakond,Oceanus
-21195,NA,Oceanus
Mar de Cristalino Cargo ,Puerto Sol,NA
-17476,NA,Oceanus
-16008,NA,Oceanus
-8234,NA,Oceanus
-9154,NA,Oceanus
-21271,NA,Oceanus
-997,NA,Oceanus
-5273,NA,Oceanus
Náutica del Norte Oyj,Merigrad,Oceanus
-19770,NA,Oceanus
Amerigo S.A. de C.V. Line,NA,Oceanus
-5269,NA,Oceanus
-6411,NA,Oceanus
-21060,NA,Oceanus
James Herring AB Marine,Marebak,NA
-7847,NA,Oceanus
-5272,NA,Oceanus
xiǎo xiā S.A. de C.V. Investment,Marebak,Coralmarica
-21719,NA,Oceanus
-11445,NA,Oceanus
-7876,NA,Oceanus
-14122,NA,Oceanus
-4428,NA,Oceanus
-5923,NA,Oceanus
-13079,NA,Oceanus
-11286,NA,Oceanus
-20537,NA,Oceanus
-11025,NA,Oceanus
-8145,NA,Oceanus
-1381,NA,Oceanus
-3386,NA,Oceanus
-4073,NA,Oceanus
-6623,NA,Oceanus
-19993,NA,Oceanus
Rufiji River  Ltd. Liability Co,Marebak,NA
-4946,NA,Oceanus
-7860,NA,Oceanus
-20025,NA,Oceanus
-11287,NA,Oceanus
-4880,NA,Oceanus
Zambezi Gorge  Corporation Freight ,Marebak,Oceanus
-4950,NA,Oceanus
Arunachal Pradesh s Trawler,Marebak,NA
-1385,NA,Oceanus
-974,NA,Oceanus
-229,NA,Oceanus
-15636,NA,Oceanus
-9809,NA,Oceanus
-20688,NA,Oceanus
-14004,NA,Oceanus
-16618,NA,Oceanus
-1330,NA,Oceanus
AquaFin GmbH & Co. KG Worldwide,Marebak,NA
-15719,NA,Oceanus
-21208,NA,Oceanus
-4246,NA,Oceanus
-1357,NA,Oceanus
-5047,NA,Oceanus
-8969,NA,Oceanus
-16938,NA,Oceanus
Coral del Cielo Plc,Gavanovia,NA
Dutch Oyster Limited Liability Company,Kondanovia,NA
-1359,NA,Oceanus
-5907,NA,Oceanus
-94,NA,Oceanus
-6627,NA,Oceanus
-14987,NA,Oceanus
-16784,NA,Oceanus
-15428,NA,Oceanus
Spanish Shrimp United Seafaring,Marebak,NA
-1384,NA,Oceanus
-10419,NA,Oceanus
-12905,NA,Oceanus
-15543,NA,Oceanus
-19718,NA,Oceanus
-1383,NA,Oceanus
-7466,NA,Oceanus
-11520,NA,Oceanus
-15288,NA,Oceanus
-3635,NA,Oceanus
-14895,NA,Oceanus
-11912,NA,Oceanus
-4733,NA,Oceanus
-17442,NA,Oceanus
-14018,NA,Oceanus
-20799,NA,Oceanus
-8869,NA,Oceanus
-12513,NA,Oceanus
-18533,NA,Oceanus
-4068,NA,Oceanus
-9811,NA,Oceanus
-21656,NA,Oceanus
-8125,NA,Oceanus
Lake Tanganyika  Sp Carriers,Marebak,Ariuzima
-4586,NA,Oceanus
Niger River Delta  CJSC Line,Marebak,NA
-14649,NA,Oceanus
-11233,NA,Oceanus
-3138,NA,Oceanus
-5929,NA,Oceanus
-12800,NA,Oceanus
-17204,NA,Oceanus
-7865,NA,Oceanus
-21155,NA,Polarisdom
-9940,NA,Oceanus
-17397,NA,Oceanus
-18715,NA,Oceanus
-13084,NA,Oceanus
-2863,NA,Oceanus
-16007,NA,Oceanus
CoralCoast Catfish SE Marine,Zawalinda,Puerto Isla
-964,NA,Oceanus
-14665,NA,Oceanus
-19389,NA,Oceanus
-12761,NA,Oceanus
-20640,NA,Oceanus
-3158,NA,Oceanus
-2634,NA,Oceanus
-20463,NA,Oceanus
-587,NA,Oceanus
-2198,NA,Oceanus
-6081,NA,Oceanus
-1042,NA,Oceanus
-7503,NA,Oceanus
-15290,NA,Oceanus
-19961,NA,Oceanus
-21623,NA,Oceanus
-4469,NA,Oceanus
-7483,NA,Oceanus
-8420,NA,Oceanus
Mar del Norte GmbH,Marebak,NA
-20182,NA,Oceanus
-16764,NA,Oceanus
-2317,NA,Oceanus
French Hake GmbH & Co. KG,NA,Oceanus
Aqua Gourmet Ltd. Corporation,Alverossia,Oceanus
-12515,NA,Oceanus
-15375,NA,Oceanus
-19945,NA,Oceanus
-20971,NA,Oceanus
-19533,NA,Oceanus
Gujarat Sea  Current Ltd. Corporation Marine life,Mawalara,NA
-1392,NA,Oceanus
-21389,NA,Oceanus
-4250,NA,Oceanus
-7468,NA,Oceanus
-19234,NA,Oceanus
-1201,NA,Oceanus
-13834,NA,Oceanus
-14754,NA,Oceanus
OceanKing s S.p.A. Export,Osterivaria,Oceanus
-19067,NA,Oceanus
-16924,NA,Oceanus
-17306,NA,Oceanus
The Sea Lion Carriers,Marebak,NA
-1334,NA,Oceanus
Mar del Caribe AB,Sirenareef,Oceanus
-7065,NA,Oceanus
-4430,NA,Oceanus
-5283,NA,Oceanus
-3929,NA,Oceanus
Kambala Wave NV Industrial,Alverossia,Oceanus
-3379,NA,Oceanus
-5877,NA,Oceanus
-17546,NA,Oceanus
-10965,NA,Oceanus
-8325,NA,Oceanus
-15953,NA,Oceanus
